Batch #,A,B,C,D,E,seed = 10000000,batch size = 3
1,19.17808219178082,19.17808219178082,24.65753424657534,29.45205479452055,19.17808219178082
2,24.65753424657534,23.972602739726025,32.87671232876712,50.0,30.136986301369863
3,25.34246575342466,26.71232876712329,34.24657534246575,52.73972602739726,36.986301369863014
4,25.34246575342466,26.71232876712329,34.24657534246575,53.42465753424658,54.109589041095894
5,25.34246575342466,26.71232876712329,34.24657534246575,60.95890410958904,60.95890410958904
6,25.34246575342466,26.71232876712329,36.3013698630137,67.12328767123287,67.12328767123287
7,27.397260273972602,34.93150684931507,42.465753424657535,67.12328767123287,67.12328767123287
8,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,68.4931506849315
9,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,73.97260273972603
10,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,73.97260273972603
11,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,78.08219178082192
12,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,78.08219178082192
13,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,78.08219178082192
14,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,79.45205479452055
15,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,79.45205479452055
16,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,83.56164383561644
17,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,85.61643835616438
18,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,87.67123287671232
19,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,87.67123287671232
20,27.397260273972602,34.93150684931507,45.20547945205479,67.12328767123287,87.67123287671232
21,27.397260273972602,34.93150684931507,59.589041095890416,67.12328767123287,87.67123287671232
22,32.87671232876712,50.0,66.43835616438356,67.12328767123287,87.67123287671232
23,32.87671232876712,50.0,66.43835616438356,67.12328767123287,87.67123287671232
24,32.87671232876712,50.0,69.86301369863014,67.12328767123287,87.67123287671232
25,33.56164383561644,58.21917808219178,71.23287671232876,67.12328767123287,87.67123287671232
